,1.01,1.03,2.04,2.05,2.06,5.01,5.02,5.04,6.01,6.02,6.03,6.05,6.09,9.02,9.04,9.06,10.03,10.06,10.09,10.12,11.01,11.02,11.04,11.07,12.01,12.02,13.02,13.05,13.07,13.09,14.02,14.04,15.01,15.02,15.04,15.06,16.01,17.04,17.05,17.06,18.01,18.02,20.01,20.02,20.05,20.06,21.01,21.02,22.01,22.02,22.03,22.05,22.07,23.01,23.02
20.01,0.025,0.019,0.064,0.064,0.064,0.019,0.025,0.067,0.025,0.044,0.044,0.025,0.025,0.083,0.089,0.102,0.083,0.083,0.102,0.083,0.058,0.077,0.077,0.038,0.083,0.064,0.083,0.038,0.083,0.064,0.083,0.077,0.114,0.088,0.05,0.088,0.061,0.038,0.064,0.064,0.045,0.045,0,0,0,0,0.038,0.083,0.038,0.038,0.038,0.038,0.038,0.088,0.088
20.02,0.025,0.019,0.064,0.064,0.064,0.019,0.025,0.067,0.025,0.044,0.044,0.025,0.025,0.083,0.089,0.102,0.083,0.083,0.102,0.083,0.058,0.077,0.077,0.038,0.083,0.064,0.083,0.038,0.083,0.064,0.083,0.077,0.114,0.088,0.05,0.088,0.061,0.038,0.064,0.064,0.045,0.045,0,0,0,0,0.038,0.083,0.038,0.038,0.038,0.038,0.038,0.088,0.088
20.05,0.025,0.019,0.044,0.064,0.07,0.042,0.025,0.07,0.025,0.044,0.025,0.025,0.025,0.083,0.089,0.108,0.083,0.083,0.108,0.083,0.058,0.077,0.077,0.038,0.083,0.064,0.064,0.038,0.064,0.064,0.083,0.077,0.114,0.088,0.05,0.088,0.061,0.038,0.064,0.089,0.045,0.045,0,0,0,0,0.038,0.083,0.038,0.038,0.038,0.038,0.038,0.088,0.113
20.06,0.025,0.019,0.044,0.064,0.044,0.019,0.025,0.067,0.025,0.044,0.025,0.025,0.025,0.083,0.089,0.083,0.083,0.083,0.083,0.083,0.058,0.077,0.077,0.038,0.083,0.064,0.064,0.038,0.064,0.064,0.083,0.077,0.114,0.088,0.05,0.088,0.061,0.038,0.064,0.064,0.045,0.045,0,0,0,0,0.038,0.083,0.038,0.038,0.038,0.038,0.038,0.088,0.088
21.01,0.019,0,0.019,0.043,0.019,0.038,0.019,0.08,0.019,0.038,0.019,0.019,0.019,0.038,0.019,0.019,0,0,0,0,0.025,0.025,0.025,0.025,0.058,0.058,0.058,0.038,0.058,0.058,0.077,0.071,0.069,0.069,0.069,0.069,0.019,0.038,0.064,0.064,0.064,0.064,0.038,0.038,0.038,0.038,0,0.019,0,0,0,0,0,0.045,0.045
21.02,0.038,0.044,0.038,0.019,0.038,0.019,0.038,0.061,0.038,0.019,0.038,0.038,0.038,0.063,0.038,0.063,0.044,0.044,0.044,0.044,0.044,0.069,0.069,0.069,0.087,0.083,0.083,0.063,0.083,0.083,0.102,0.095,0.088,0.093,0.093,0.093,0,0.083,0.108,0.108,0.07,0.07,0.083,0.083,0.083,0.083,0.019,0,0.019,0.044,0.019,0.044,0.044,0.089,0.089
22.01,0.019,0,0.019,0.043,0.019,0.038,0.019,0.08,0.019,0.038,0.019,0.019,0.019,0.019,0,0,0.019,0.019,0.019,0.019,0.024,0.024,0.024,0.024,0.058,0.058,0.058,0.038,0.058,0.058,0.077,0.071,0.069,0.069,0.069,0.069,0.019,0.038,0.064,0.064,0.064,0.064,0.038,0.038,0.038,0.038,0,0.019,0,0,0,0,0,0.045,0.045
22.02,0.019,0.019,0.038,0.043,0.038,0.038,0.019,0.08,0.019,0.038,0.038,0.019,0.019,0.038,0.025,0.038,0.038,0.038,0.058,0.038,0.024,0.043,0.043,0.043,0.058,0.077,0.096,0.058,0.096,0.077,0.096,0.09,0.094,0.069,0.069,0.069,0.042,0.038,0.064,0.064,0.064,0.064,0.038,0.038,0.038,0.038,0,0.044,0,0,0,0,0,0.069,0.069
22.03,0.019,0,0.019,0.043,0.019,0.038,0.019,0.08,0.019,0.038,0.019,0.019,0.019,0.019,0,0,0.019,0.019,0.019,0.019,0.024,0.024,0.024,0.024,0.058,0.058,0.058,0.038,0.058,0.058,0.077,0.071,0.069,0.069,0.069,0.069,0.019,0.038,0.064,0.064,0.064,0.064,0.038,0.038,0.038,0.038,0,0.019,0,0,0,0,0,0.045,0.045
22.05,0.019,0.019,0.019,0.043,0.019,0.038,0.019,0.038,0.019,0.038,0.019,0.019,0.019,0.038,0.025,0.019,0.038,0.038,0.038,0.038,0.024,0.043,0.043,0.043,0.058,0.077,0.077,0.058,0.077,0.077,0.096,0.077,0.094,0.069,0.069,0.069,0.042,0.038,0.064,0.064,0.064,0.064,0.038,0.038,0.038,0.038,0,0.044,0,0,0,0,0,0.069,0.069
22.07,0.019,0.019,0.019,0.043,0.019,0.038,0.019,0.08,0.019,0.038,0.019,0.019,0.019,0.038,0.025,0.019,0.038,0.038,0.038,0.038,0.024,0.043,0.043,0.043,0.058,0.077,0.077,0.058,0.077,0.077,0.096,0.09,0.094,0.069,0.069,0.069,0.042,0.038,0.064,0.064,0.064,0.064,0.038,0.038,0.038,0.038,0,0.044,0,0,0,0,0,0.069,0.069
23.01,0.026,0.038,0.045,0.064,0.045,0.019,0.026,0.067,0.026,0.045,0.026,0.026,0.026,0.089,0.095,0.089,0.09,0.09,0.09,0.09,0.064,0.083,0.083,0.058,0.064,0.045,0.045,0.019,0.045,0.045,0.064,0.058,0.102,0.101,0.075,0.101,0.066,0.088,0.114,0.114,0.095,0.095,0.088,0.088,0.088,0.088,0.045,0.089,0.045,0.069,0.045,0.069,0.069,0,0
23.02,0.026,0.038,0.045,0.064,0.069,0.019,0.026,0.067,0.026,0.045,0.026,0.026,0.026,0.089,0.095,0.115,0.09,0.09,0.115,0.09,0.064,0.083,0.083,0.083,0.064,0.045,0.045,0.019,0.045,0.045,0.064,0.077,0.102,0.101,0.075,0.101,0.066,0.088,0.114,0.139,0.095,0.095,0.088,0.088,0.113,0.088,0.045,0.089,0.045,0.069,0.045,0.069,0.069,0,0
